rep_date,wmo,lat,lon,VPD,WS,HDW
2026-06-02 12:00:00,3,60.0,-136.767,4.936768271078787,3.7,18.26604260299151
2026-06-02 15:00:00,3,60.0,-136.767,5.930968171772254,2.2,13.04812997789896
2026-06-02 18:00:00,3,60.0,-136.767,7.778123900470627,1.4,10.889373460658877
2026-06-02 21:00:00,4,55.393,-122.623,20.989565760525657,6.5,136.43217744341678
2026-06-03 00:00:00,4,55.393,-122.623,21.37649517502154,6.5,138.94721863764
2026-06-01 12:00:00,4,55.393,-122.623,7.814209397336963,1.6,12.502735035739143
2026-06-01 15:00:00,4,55.393,-122.623,10.540186452214764,2.4,25.296447485315433
2026-06-01 18:00:00,4,55.393,-122.623,16.488213625079382,4.7,77.4946040378731
2026-06-01 21:00:00,4,55.393,-122.623,19.382643271667774,4.7,91.09842337683854
2026-06-02 00:00:00,4,55.393,-122.623,19.865220921348847,5.1,101.31262669887911
2026-06-02 03:00:00,4,55.393,-122.623,17.66299037811163,4.9,86.548652852747
2026-06-02 06:00:00,4,55.393,-122.623,11.469219573359444,3.9,44.72995633610183
2026-06-02 09:00:00,4,55.393,-122.623,9.871197148003557,3.4,33.56207030321209
2026-06-02 12:00:00,4,55.393,-122.623,7.7120526894778525,3.0,23.13615806843356
2026-06-02 15:00:00,4,55.393,-122.623,12.075988341173854,5.6,67.62553471057358
2026-06-02 18:00:00,4,55.393,-122.623,15.943155808198764,6.5,103.63051275329197
2026-06-02 21:00:00,5,49.058,-117.04,16.032371381266152,1.2,19.23884565751938
2026-06-03 00:00:00,5,49.058,-117.04,16.72772193714499,0.1,1.6727721937144993
2026-06-01 12:00:00,5,49.058,-117.04,5.640684084573461,2.1,11.84543657760427
2026-06-01 15:00:00,5,49.058,-117.04,8.139491223390063,2.4,19.534778936136153
2026-06-01 18:00:00,5,49.058,-117.04,9.675113395007013,2.4,23.220272148016832
2026-06-01 21:00:00,5,49.058,-117.04,12.76007959619942,2.4,30.624191030878606
2026-06-02 00:00:00,5,49.058,-117.04,12.920695667260658,1.8,23.257252201069186
2026-06-02 03:00:00,5,49.058,-117.04,9.860476500449188,2.0,19.720953000898376
2026-06-02 06:00:00,5,49.058,-117.04,6.725242053729811,2.0,13.450484107459623
2026-06-02 09:00:00,5,49.058,-117.04,6.141999023730111,1.8,11.0555982427142
2026-06-02 12:00:00,5,49.058,-117.04,4.371803048508335,1.4,6.1205242679116685
2026-06-02 15:00:00,5,49.058,-117.04,7.217041526508902,1.4,10.103858137112463
2026-06-02 18:00:00,5,49.058,-117.04,14.00848874835696,2.2,30.818675246385315
2026-06-02 21:00:00,6,51.65,-120.033,18.254210801185543,3.6,65.71515888426796
2026-06-03 00:00:00,6,51.65,-120.033,18.254210801185547,5.3,96.7473172462834
2026-06-01 12:00:00,6,51.65,-120.033,6.215887659620553,3.1,19.269251744823716
2026-06-01 15:00:00,6,51.65,-120.033,9.273201014321447,3.2,29.674243245828634
2026-06-01 18:00:00,6,51.65,-120.033,13.892132254563066,4.4,61.125381920077494
2026-06-01 21:00:00,6,51.65,-120.033,15.648741129511365,4.1,64.15983863099659
2026-06-02 00:00:00,6,51.65,-120.033,15.74634653993905,5.3,83.45563666167696
2026-06-02 03:00:00,6,51.65,-120.033,14.068519684223663,4.8,67.52889448427358
2026-06-02 06:00:00,6,51.65,-120.033,10.023040311422758,3.6,36.08294512112193
2026-06-02 09:00:00,6,51.65,-120.033,9.034445530469796,3.3,29.813670250550324
2026-06-02 12:00:00,6,51.65,-120.033,7.097409195175022,3.2,22.71170942456007
2026-06-02 15:00:00,6,51.65,-120.033,10.484579860220151,1.1,11.533037846242168
2026-06-02 18:00:00,6,51.65,-120.033,15.844483951544508,0.8,12.675587161235606
2026-06-02 21:00:00,71038,46.583,-66.017,13.63118260016023,15.5,211.28333030248356
2026-06-03 00:00:00,71038,46.583,-66.017,8.681271077003446,24.1,209.21863295578305
2026-06-01 12:00:00,71038,46.583,-66.017,5.7236924249543595,10.0,57.23692424954359
2026-06-01 15:00:00,71038,46.583,-66.017,10.087863080594717,3.6,36.31630709014098
2026-06-01 18:00:00,71038,46.583,-66.017,14.336777828927408,6.8,97.49008923670637
2026-06-01 21:00:00,71038,46.583,-66.017,11.536809304076428,17.4,200.74048189092983
2026-06-02 00:00:00,71038,46.583,-66.017,6.553839756205397,19.5,127.79987524600524
2026-06-02 03:00:00,71038,46.583,-66.017,3.8304298317841248,15.9,60.90383432536758
2026-06-02 06:00:00,71038,46.583,-66.017,3.779684937647872,31.5,119.06007553590797
2026-06-02 09:00:00,71038,46.583,-66.017,5.073310592898182,22.4,113.64215728091928
2026-06-02 12:00:00,71038,46.583,-66.017,2.6399491169676654,19.8,52.270992515959776
2026-06-02 15:00:00,71038,46.583,-66.017,7.546171771554583,14.7,110.92872504185236
2026-06-02 18:00:00,71038,46.583,-66.017,15.263590930856584,21.5,328.16720501341655
2026-06-02 21:00:00,71350,46.35,-63.167,2.5536198878560814,16.6,42.390090138410955
2026-06-03 00:00:00,71350,46.35,-63.167,1.0500904168775342,17.4,18.271573253669093
2026-06-01 12:00:00,71350,46.35,-63.167,3.2971431822733432,22.2,73.19657864646821
2026-06-01 15:00:00,71350,46.35,-63.167,4.906622533069835,19.8,97.15112615478273
2026-06-01 18:00:00,71350,46.35,-63.167,6.7324245591601155,18.4,123.87661188854612
2026-06-01 21:00:00,71350,46.35,-63.167,7.286338414180559,8.1,59.01934115486252
